date,type,price,slow_k,slow_d,macd_histogram
2021-11-08 11:06:11.494070,buy,2558.4629216613157,12.085673158870879,12.36578693189803,0.12016528158994078
2022-02-25 11:06:11.494070,sell,2935.7747768384143,71.5806785940064,49.388439356812796,-4.571595856994904
2023-01-24 11:06:11.494070,buy,2970.750244344839,14.592145627413723,43.91370229568153,5.6534591732175485
2024-04-04 11:06:11.494070,sell,3128.2632745621618,78.56176863836608,67.88745074661027,-1.9394374959798029
2025-11-20 11:06:11.494070,buy,5167.596681211872,4.486228254120993,30.9995474073384,4.056253536128381
